,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
20,240,240,39,85,0.459,13,27,0.481,16,23,0.696,5,35,40,28,7,4,19,26,107,0.562,0.535,0.318,0.271,11.9,77.8,46,71.8,6.6,6.8,16.6,100,101.2,106.9,11,22,1,4,8,1,6,7,1,2,9,11,15,4,1,6,5,31,14,1.215,1.5,1,3,6.9,36.1,18.6,73.2,5.4,4.9,40,36.6,207,115,WAS,107,0,1,240,240,41,87,0.471,8,28,0.286,23,30,0.767,10,37,47,22,11,8,16,25,113,0.564,0.517,0.322,0.345,22.2,88.1,54,53.7,10.4,13.8,13.8,100,106.9,101.2,10,17,1,3,6,1,8,9,1,4,12,14,7,3,3,4,4,29,33,1,1,1,0.636,24.3,60.8,41.9,33.8,5,8.2,50,28.4,145,108,PHI,113,1,2021,12/23/2020,FALSE
21,240,240,41,87,0.471,8,28,0.286,23,30,0.767,10,37,47,22,11,8,16,25,113,0.564,0.517,0.322,0.345,22.2,88.1,54,53.7,10.4,13.8,13.8,100,106.9,101.2,10,17,1,3,6,1,8,9,1,4,12,14,7,3,3,4,4,29,33,1,1,1,0.636,24.3,60.8,41.9,33.8,5,8.2,50,28.4,145,108,PHI,113,1,0,240,240,39,85,0.459,13,27,0.481,16,23,0.696,5,35,40,28,7,4,19,26,107,0.562,0.535,0.318,0.271,11.9,77.8,46,71.8,6.6,6.8,16.6,100,101.2,106.9,11,22,1,4,8,1,6,7,1,2,9,11,15,4,1,6,5,31,14,1.215,1.5,1,3,6.9,36.1,18.6,73.2,5.4,4.9,40,36.6,207,115,WAS,107,0,2021,12/23/2020,TRUE
22,240,240,36,85,0.424,9,37,0.243,21,26,0.808,6,33,39,17,6,0,11,23,102,0.529,0.476,0.435,0.306,12.5,84.6,44.8,47.2,6,0,10.2,100,101.5,105.5,11,26,1,3,8,1,10,12,1,2,7,8,5,2,0,3,4,32,14,1,1,0.875,0.6,5.7,40.8,18.3,46.3,3.5,0,100,40.1,206,111,DAL,102,0,1,240,240,38,79,0.481,11,30,0.367,19,27,0.704,6,42,48,21,7,7,18,26,106,0.583,0.551,0.38,0.342,15.4,87.5,55.2,55.3,7,14.6,16.5,100,105.5,101.5,8,15,0.8,4,7,1,4,6,1,2,9,9,5,2,2,8,5,22,14,1.011,1,1,0.667,7.6,34.7,19.1,35.9,6.3,13.1,100,33.1,189,108,PHO,106,1,2021,12/23/2020,FALSE
23,240,240,38,79,0.481,11,30,0.367,19,27,0.704,6,42,48,21,7,7,18,26,106,0.583,0.551,0.38,0.342,15.4,87.5,55.2,55.3,7,14.6,16.5,100,105.5,101.5,8,15,0.8,4,7,1,4,6,1,2,9,9,5,2,2,8,5,22,14,1.011,1,1,0.667,7.6,34.7,19.1,35.9,6.3,13.1,100,33.1,189,108,PHO,106,1,0,240,240,36,85,0.424,9,37,0.243,21,26,0.808,6,33,39,17,6,0,11,23,102,0.529,0.476,0.435,0.306,12.5,84.6,44.8,47.2,6,0,10.2,100,101.5,105.5,11,26,1,3,8,1,10,12,1,2,7,8,5,2,0,3,4,32,14,1,1,0.875,0.6,5.7,40.8,18.3,46.3,3.5,0,100,40.1,206,111,DAL,102,0,2021,12/23/2020,TRUE
24,240,240,43,94,0.457,19,50,0.38,15,19,0.789,12,47,59,24,3,3,11,16,120,0.586,0.559,0.532,0.202,26.1,88.7,59.6,55.8,3.1,5.1,9.7,100,122.1,101.8,8,16,1,4,11,1,4,6,1,4,13,17,7,1,1,3,3,20,22,1,1,1,4,29.1,41.8,29.3,40.8,1.8,3.7,17.2,37.1,214,108,UTA,120,0,1,240,240,37,92,0.402,12,33,0.364,14,17,0.824,6,34,40,23,6,3,6,18,100,0.503,0.467,0.359,0.185,11.3,73.9,40.4,62.2,6.1,6.8,5.7,100,101.8,122.1,7,19,1,3,8,1,6,6,1,1,7,8,7,2,1,2,3,23,0,1,1,1,0.667,20.4,46.9,21.8,41.1,3.7,24.5,33.3,30.7,202,131,POR,100,1,2021,12/23/2020,TRUE
25,240,240,37,92,0.402,12,33,0.364,14,17,0.824,6,34,40,23,6,3,6,18,100,0.503,0.467,0.359,0.185,11.3,73.9,40.4,62.2,6.1,6.8,5.7,100,101.8,122.1,7,19,1,3,8,1,6,6,1,1,7,8,7,2,1,2,3,23,0,1,1,1,0.667,20.4,46.9,21.8,41.1,3.7,24.5,33.3,30.7,202,131,POR,100,1,0,240,240,43,94,0.457,19,50,0.38,15,19,0.789,12,47,59,24,3,3,11,16,120,0.586,0.559,0.532,0.202,26.1,88.7,59.6,55.8,3.1,5.1,9.7,100,122.1,101.8,8,16,1,4,11,1,4,6,1,4,13,17,7,1,1,3,3,20,22,1,1,1,4,29.1,41.8,29.3,40.8,1.8,3.7,17.2,37.1,214,108,UTA,120,0,2021,12/23/2020,FALSE
26,240,240,42,80,0.525,19,42,0.452,10,20,0.5,8,37,45,30,13,7,24,17,113,0.636,0.644,0.525,0.25,22.2,84.1,56.3,71.4,12.5,16.3,21.3,100,108.6,95.2,10,19,0.778,6,11,0.545,4,6,1,4,9,10,11,4,2,6,4,24,17,0.796,0.786,1,0.667,18,28.1,20.3,48.5,6,7.8,100,32.9,160,106,NOP,113,0,1,240,240,38,89,0.427,14,46,0.304,9,12,0.75,7,28,35,26,10,5,20,22,99,0.525,0.506,0.517,0.135,15.9,77.8,43.8,68.4,9.6,13.2,17.5,100,95.2,108.6,8,17,0.75,4,9,0.6,7,8,0.875,2,8,9,10,3,2,6,4,20,4,0.75,0.75,1,0.727,14.8,38,20.3,42.5,4.7,23,100,33.2,157,118,TOR,99,1,2021,12/23/2020,TRUE
27,240,240,38,89,0.427,14,46,0.304,9,12,0.75,7,28,35,26,10,5,20,22,99,0.525,0.506,0.517,0.135,15.9,77.8,43.8,68.4,9.6,13.2,17.5,100,95.2,108.6,8,17,0.75,4,9,0.6,7,8,0.875,2,8,9,10,3,2,6,4,20,4,0.75,0.75,1,0.727,14.8,38,20.3,42.5,4.7,23,100,33.2,157,118,TOR,99,1,0,240,240,42,80,0.525,19,42,0.452,10,20,0.5,8,37,45,30,13,7,24,17,113,0.636,0.644,0.525,0.25,22.2,84.1,56.3,71.4,12.5,16.3,21.3,100,108.6,95.2,10,19,0.778,6,11,0.545,4,6,1,4,9,10,11,4,2,6,4,24,17,0.796,0.786,1,0.667,18,28.1,20.3,48.5,6,7.8,100,32.9,160,106,NOP,113,0,2021,12/23/2020,FALSE
28,240,240,41,76,0.539,15,29,0.517,26,31,0.839,9,34,43,21,5,10,15,22,123,0.686,0.638,0.382,0.408,25,63,47.8,51.2,5.3,14.1,14.3,100,129.2,99.8,13,21,1,7,10,1,8,9,1,5,6,11,8,2,4,7,4,37,31,1.5,1.5,1,2,31.1,35.6,27.4,51.5,3.5,12.6,46.7,37.1,300,112,BRK,123,0,1,240,240,37,98,0.378,8,27,0.296,13,19,0.684,20,27,47,23,6,5,15,27,95,0.447,0.418,0.276,0.194,37,75,52.2,62.2,6.3,10.6,12.4,100,99.8,129.2,11,25,0.6,3,7,0.5,5,9,1,5,7,8,6,2,1,3,5,27,0,0.75,0.75,1,0.857,23.9,35.9,28.7,51.9,4,5.5,50,40.1,145,137,BOS,95,1,2021,12/25/2020,TRUE
29,240,240,37,98,0.378,8,27,0.296,13,19,0.684,20,27,47,23,6,5,15,27,95,0.447,0.418,0.276,0.194,37,75,52.2,62.2,6.3,10.6,12.4,100,99.8,129.2,11,25,0.6,3,7,0.5,5,9,1,5,7,8,6,2,1,3,5,27,0,0.75,0.75,1,0.857,23.9,35.9,28.7,51.9,4,5.5,50,40.1,145,137,BOS,95,1,0,240,240,41,76,0.539,15,29,0.517,26,31,0.839,9,34,43,21,5,10,15,22,123,0.686,0.638,0.382,0.408,25,63,47.8,51.2,5.3,14.1,14.3,100,129.2,99.8,13,21,1,7,10,1,8,9,1,5,6,11,8,2,4,7,4,37,31,1.5,1.5,1,2,31.1,35.6,27.4,51.5,3.5,12.6,46.7,37.1,300,112,BRK,123,0,2021,12/25/2020,FALSE
30,240,240,41,74,0.554,19,38,0.5,20,24,0.833,9,29,38,32,9,4,18,32,121,0.715,0.682,0.514,0.324,29,74.4,54.3,78,9.7,8.9,17.6,100,130.3,116.3,8,14,1,5,9,1,8,11,1,4,6,10,9,4,1,6,5,23,14,1.33,1.5,1,5.5,27,37.1,20.7,39.1,6.8,5.6,34.7,26.7,200,126,LAC,121,0,1,240,240,37,81,0.457,11,36,0.306,23,31,0.742,10,22,32,25,7,1,13,20,108,0.571,0.525,0.444,0.383,25.6,71,45.7,67.6,7.5,2.8,12.1,100,116.3,130.3,9,20,0.6,4,11,0.5,9,11,0.857,3,6,9,10,2,1,5,4,24,7,0.7,0.7,1,1,25.9,48.8,36,44.1,4.4,14,100,100,153,138,DEN,108,1,2021,12/25/2020,TRUE
31,240,240,37,81,0.457,11,36,0.306,23,31,0.742,10,22,32,25,7,1,13,20,108,0.571,0.525,0.444,0.383,25.6,71,45.7,67.6,7.5,2.8,12.1,100,116.3,130.3,9,20,0.6,4,11,0.5,9,11,0.857,3,6,9,10,2,1,5,4,24,7,0.7,0.7,1,1,25.9,48.8,36,44.1,4.4,14,100,100,153,138,DEN,108,1,0,240,240,41,74,0.554,19,38,0.5,20,24,0.833,9,29,38,32,9,4,18,32,121,0.715,0.682,0.514,0.324,29,74.4,54.3,78,9.7,8.9,17.6,100,130.3,116.3,8,14,1,5,9,1,8,11,1,4,6,10,9,4,1,6,5,23,14,1.33,1.5,1,5.5,27,37.1,20.7,39.1,6.8,5.6,34.7,26.7,200,126,LAC,121,0,2021,12/25/2020,FALSE
32,240,240,41,83,0.494,13,32,0.406,20,26,0.769,3,24,27,20,13,3,9,22,115,0.609,0.572,0.386,0.313,7.7,58.5,33.8,48.8,13.1,5.8,8.7,100,116.3,139.5,9,19,1,4,7,1,7,8,1,1,4,5,7,3,1,3,5,27,1,1,1.125,1,3,6.2,23.7,15.2,100,6.9,6.6,37.5,34.7,207,150,DAL,115,0,1,240,240,51,91,0.56,19,39,0.487,17,24,0.708,17,36,53,33,9,4,16,23,138,0.679,0.665,0.429,0.264,41.5,92.3,66.3,64.7,9.1,7.8,13.6,100,139.5,116.3,10,18,1,3,8,1,5,7,1,5,7,9,10,2,2,4,5,28,16,1.5,1.5,1,2,49.1,100,75.5,39.4,7.2,13.7,50,30.9,300,124,LAL,138,1,2021,12/25/2020,FALSE
33,240,240,51,91,0.56,19,39,0.487,17,24,0.708,17,36,53,33,9,4,16,23,138,0.679,0.665,0.429,0.264,41.5,92.3,66.3,64.7,9.1,7.8,13.6,100,139.5,116.3,10,18,1,3,8,1,5,7,1,5,7,9,10,2,2,4,5,28,16,1.5,1.5,1,2,49.1,100,75.5,39.4,7.2,13.7,50,30.9,300,124,LAL,138,1,0,240,240,41,83,0.494,13,32,0.406,20,26,0.769,3,24,27,20,13,3,9,22,115,0.609,0.572,0.386,0.313,7.7,58.5,33.8,48.8,13.1,5.8,8.7,100,116.3,139.5,9,19,1,4,7,1,7,8,1,1,4,5,7,3,1,3,5,27,1,1,1.125,1,3,6.2,23.7,15.2,100,6.9,6.6,37.5,34.7,207,150,DAL,115,0,2021,12/25/2020,TRUE
34,240,240,31,78,0.397,10,35,0.286,26,33,0.788,11,30,41,18,8,2,19,20,98,0.53,0.462,0.449,0.423,26.2,88.2,53.9,58.1,8.3,5.3,17,100,101.3,114.7,11,20,1,4,8,0.5,10,15,1,4,10,14,6,2,1,5,6,32,5,1,1,1,1,35.2,36.9,23.1,47.6,3.1,3.9,50,33.3,129,121,NOP,98,0,1,240,240,38,75,0.507,16,37,0.432,19,23,0.826,4,31,35,29,11,2,17,25,111,0.652,0.613,0.493,0.307,11.8,73.8,46.1,76.3,11.4,4.7,16.6,100,114.7,101.3,8,14,0.714,7,13,0.6,7,8,1,3,7,7,9,4,1,3,6,23,23,0.9,0.9,1,0.889,26.1,30.5,23.4,58.1,7.3,5.7,28.6,29.6,128,112,MIA,111,1,2021,12/25/2020,FALSE
35,240,240,38,75,0.507,16,37,0.432,19,23,0.826,4,31,35,29,11,2,17,25,111,0.652,0.613,0.493,0.307,11.8,73.8,46.1,76.3,11.4,4.7,16.6,100,114.7,101.3,8,14,0.714,7,13,0.6,7,8,1,3,7,7,9,4,1,3,6,23,23,0.9,0.9,1,0.889,26.1,30.5,23.4,58.1,7.3,5.7,28.6,29.6,128,112,MIA,111,1,0,240,240,31,78,0.397,10,35,0.286,26,33,0.788,11,30,41,18,8,2,19,20,98,0.53,0.462,0.449,0.423,26.2,88.2,53.9,58.1,8.3,5.3,17,100,101.3,114.7,11,20,1,4,8,0.5,10,15,1,4,10,14,6,2,1,5,6,32,5,1,1,1,1,35.2,36.9,23.1,47.6,3.1,3.9,50,33.3,129,121,NOP,98,0,2021,12/25/2020,TRUE
36,240,240,34,99,0.343,10,45,0.222,21,25,0.84,10,33,43,14,5,6,11,22,99,0.45,0.394,0.455,0.253,16.9,75,41.7,41.2,4.7,11.1,9.1,100,92.1,128.4,6,18,0.571,3,10,0.75,5,6,1,3,5,8,6,1,3,2,4,19,-4,0.846,0.75,1,1,9.8,38.2,16.3,41.3,2.3,12.4,25.8,30.3,228,134,GSW,99,0,1,240,240,50,90,0.556,20,36,0.556,18,26,0.692,11,49,60,25,6,4,17,17,138,0.68,0.667,0.4,0.289,25,83.1,58.3,50,5.6,7.4,14.4,100,128.4,92.1,10,15,1,6,8,1,7,15,1,4,11,13,6,2,1,3,2,31,27,1.125,1.125,0.75,1.071,28.6,34.6,22.7,67.4,5.9,6.4,50,34.3,192,102,MIL,138,1,2021,12/25/2020,FALSE
37,240,240,50,90,0.556,20,36,0.556,18,26,0.692,11,49,60,25,6,4,17,17,138,0.68,0.667,0.4,0.289,25,83.1,58.3,50,5.6,7.4,14.4,100,128.4,92.1,10,15,1,6,8,1,7,15,1,4,11,13,6,2,1,3,2,31,27,1.125,1.125,0.75,1.071,28.6,34.6,22.7,67.4,5.9,6.4,50,34.3,192,102,MIL,138,1,0,240,240,34,99,0.343,10,45,0.222,21,25,0.84,10,33,43,14,5,6,11,22,99,0.45,0.394,0.455,0.253,16.9,75,41.7,41.2,4.7,11.1,9.1,100,92.1,128.4,6,18,0.571,3,10,0.75,5,6,1,3,5,8,6,1,3,2,4,19,-4,0.846,0.75,1,1,9.8,38.2,16.3,41.3,2.3,12.4,25.8,30.3,228,134,GSW,99,0,2021,12/25/2020,TRUE
38,240,240,52,93,0.559,9,26,0.346,12,19,0.632,9,40,49,34,15,4,16,26,125,0.617,0.608,0.28,0.204,24.3,75.5,54.4,65.4,14.2,7.7,13.6,100,117.9,100,10,16,1,5,5,1,6,11,1,2,9,10,11,3,4,5,6,23,16,1,1,0.6,1,62.3,43.5,51.2,42.7,21.7,14.6,37.5,58.9,200,115,IND,125,0,1,240,240,34,91,0.374,16,39,0.41,22,25,0.88,13,28,41,23,7,7,20,16,106,0.52,0.462,0.429,0.275,24.5,75.7,45.6,67.6,6.6,10.4,16.4,100,100,117.9,6,14,0.667,4,8,1,5,6,1,3,7,9,9,2,2,4,4,17,7,0.917,0.917,1,2,15.2,46.1,19,57.6,5.4,6,50,29.7,162,123,CHI,106,1,2021,12/26/2020,TRUE
39,240,240,34,91,0.374,16,39,0.41,22,25,0.88,13,28,41,23,7,7,20,16,106,0.52,0.462,0.429,0.275,24.5,75.7,45.6,67.6,6.6,10.4,16.4,100,100,117.9,6,14,0.667,4,8,1,5,6,1,3,7,9,9,2,2,4,4,17,7,0.917,0.917,1,2,15.2,46.1,19,57.6,5.4,6,50,29.7,162,123,CHI,106,1,0,240,240,52,93,0.559,9,26,0.346,12,19,0.632,9,40,49,34,15,4,16,26,125,0.617,0.608,0.28,0.204,24.3,75.5,54.4,65.4,14.2,7.7,13.6,100,117.9,100,10,16,1,5,5,1,6,11,1,2,9,10,11,3,4,5,6,23,16,1,1,0.6,1,62.3,43.5,51.2,42.7,21.7,14.6,37.5,58.9,200,115,IND,125,0,2021,12/26/2020,FALSE
40,240,240,40,88,0.455,10,36,0.278,19,24,0.792,9,45,54,25,10,7,16,21,109,0.553,0.511,0.409,0.273,20.9,77.6,53.5,62.5,9.6,11.5,14,100,104.7,102.8,8,20,0.889,4,6,1,7,10,1,2,13,13,9,2,2,5,4,24,16,1.063,1.111,1,0.667,11.4,37.7,21.6,43.6,5.1,7.2,44.4,35.8,179,107,OKC,109,0,1,240,240,37,93,0.398,13,32,0.406,20,32,0.625,13,34,47,27,11,8,13,22,107,0.5,0.468,0.344,0.344,22.4,79.1,46.5,73,10.6,15.4,10.8,100,102.8,104.7,7,16,0.625,4,7,1,7,9,1,3,6,9,10,2,3,3,4,19,14,0.875,0.875,0.5,4,10.8,52.1,22.2,45.3,6,9.5,26.6,33.6,228,113,CHO,107,1,2021,12/26/2020,TRUE
41,240,240,37,93,0.398,13,32,0.406,20,32,0.625,13,34,47,27,11,8,13,22,107,0.5,0.468,0.344,0.344,22.4,79.1,46.5,73,10.6,15.4,10.8,100,102.8,104.7,7,16,0.625,4,7,1,7,9,1,3,6,9,10,2,3,3,4,19,14,0.875,0.875,0.5,4,10.8,52.1,22.2,45.3,6,9.5,26.6,33.6,228,113,CHO,107,1,0,240,240,40,88,0.455,10,36,0.278,19,24,0.792,9,45,54,25,10,7,16,21,109,0.553,0.511,0.409,0.273,20.9,77.6,53.5,62.5,9.6,11.5,14,100,104.7,102.8,8,20,0.889,4,6,1,7,10,1,2,13,13,9,2,2,5,4,24,16,1.063,1.111,1,0.667,11.4,37.7,21.6,43.6,5.1,7.2,44.4,35.8,179,107,OKC,109,0,2021,12/26/2020,FALSE
42,290,290,48,99,0.485,13,30,0.433,19,30,0.633,7,44,51,29,13,4,18,24,128,0.57,0.551,0.303,0.303,13,81.5,47.2,60.4,10.7,7.5,13.8,100,105.2,97.8,15,23,0.667,4,8,1,9,14,0.8,2,14,16,12,4,3,4,6,32,19,0.751,0.75,0.75,0.667,8.8,34.4,19.7,45,4.4,7.5,33.3,33.5,160,103,CLE,128,0,1,290,290,40,98,0.408,16,45,0.356,23,32,0.719,10,47,57,24,9,5,22,20,119,0.531,0.49,0.459,0.327,18.5,87,52.8,60,7.4,7.2,16.4,100,97.8,105.2,9,21,0.75,8,16,0.667,7,9,1,3,9,10,5,3,3,6,6,28,9,0.799,0.786,1,1,17.9,45.9,23,25.5,4.4,5.9,33.3,30.9,151,111,DET,119,1,2021,12/26/2020,TRUE
43,290,290,40,98,0.408,16,45,0.356,23,32,0.719,10,47,57,24,9,5,22,20,119,0.531,0.49,0.459,0.327,18.5,87,52.8,60,7.4,7.2,16.4,100,97.8,105.2,9,21,0.75,8,16,0.667,7,9,1,3,9,10,5,3,3,6,6,28,9,0.799,0.786,1,1,17.9,45.9,23,25.5,4.4,5.9,33.3,30.9,151,111,DET,119,1,0,290,290,48,99,0.485,13,30,0.433,19,30,0.633,7,44,51,29,13,4,18,24,128,0.57,0.551,0.303,0.303,13,81.5,47.2,60.4,10.7,7.5,13.8,100,105.2,97.8,15,23,0.667,4,8,1,9,14,0.8,2,14,16,12,4,3,4,6,32,19,0.751,0.75,0.75,0.667,8.8,34.4,19.7,45,4.4,7.5,33.3,33.5,160,103,CLE,128,0,2021,12/26/2020,FALSE
44,240,240,38,89,0.427,13,36,0.361,33,38,0.868,13,41,54,23,4,5,15,20,122,0.577,0.5,0.404,0.427,26,82,54,60.5,3.8,10,12.4,100,116.8,107.3,10,24,0.8,4,9,1,15,17,1,3,10,11,9,1,2,3,5,36,15,0.972,1,0.9,1,11.2,44.7,27.9,50,1.7,7,66.7,38,159,116,ATL,122,0,1,240,240,37,93,0.398,13,43,0.302,25,29,0.862,9,37,46,20,5,6,10,27,112,0.53,0.468,0.462,0.312,18,74,46,54.1,4.8,11.3,8.6,100,107.3,116.8,10,23,1,3,11,1,8,10,1,3,13,14,7,2,2,4,6,28,7,1.5,1.5,1,1.667,9.8,34.3,19.9,44.2,5.9,5.8,27.8,35.7,300,124,MEM,112,1,2021,12/26/2020,TRUE
45,240,240,37,93,0.398,13,43,0.302,25,29,0.862,9,37,46,20,5,6,10,27,112,0.53,0.468,0.462,0.312,18,74,46,54.1,4.8,11.3,8.6,100,107.3,116.8,10,23,1,3,11,1,8,10,1,3,13,14,7,2,2,4,6,28,7,1.5,1.5,1,1.667,9.8,34.3,19.9,44.2,5.9,5.8,27.8,35.7,300,124,MEM,112,1,0,240,240,38,89,0.427,13,36,0.361,33,38,0.868,13,41,54,23,4,5,15,20,122,0.577,0.5,0.404,0.427,26,82,54,60.5,3.8,10,12.4,100,116.8,107.3,10,24,0.8,4,9,1,15,17,1,3,10,11,9,1,2,3,5,36,15,0.972,1,0.9,1,11.2,44.7,27.9,50,1.7,7,66.7,38,159,116,ATL,122,0,2021,12/26/2020,FALSE
46,240,240,41,88,0.466,11,31,0.355,16,22,0.727,12,35,47,20,9,6,12,19,109,0.558,0.528,0.352,0.25,28.6,72.9,52.2,48.8,9.6,11.1,10.9,100,116,94.8,10,20,0.75,3,6,0.75,5,8,1,4,8,10,6,4,2,3,4,27,32,0.957,0.938,1,0.889,22.3,24.3,20.8,45.9,7.4,5.9,30,34.4,199,105,PHI,109,0,1,240,240,32,83,0.386,8,29,0.276,17,23,0.739,13,30,43,19,6,4,16,23,89,0.478,0.434,0.349,0.277,27.1,71.4,47.8,59.4,6.4,7,14.7,100,94.8,116,11,15,0.733,4,6,1,6,8,1,5,5,9,4,2,2,5,4,25,1,0.787,0.8,1,0.533,20,21.5,19.2,24.9,3.3,6.7,24.2,35.9,139,125,NYK,89,1,2021,12/26/2020,TRUE
47,240,240,32,83,0.386,8,29,0.276,17,23,0.739,13,30,43,19,6,4,16,23,89,0.478,0.434,0.349,0.277,27.1,71.4,47.8,59.4,6.4,7,14.7,100,94.8,116,11,15,0.733,4,6,1,6,8,1,5,5,9,4,2,2,5,4,25,1,0.787,0.8,1,0.533,20,21.5,19.2,24.9,3.3,6.7,24.2,35.9,139,125,NYK,89,1,0,240,240,41,88,0.466,11,31,0.355,16,22,0.727,12,35,47,20,9,6,12,19,109,0.558,0.528,0.352,0.25,28.6,72.9,52.2,48.8,9.6,11.1,10.9,100,116,94.8,10,20,0.75,3,6,0.75,5,8,1,4,8,10,6,4,2,3,4,27,32,0.957,0.938,1,0.889,22.3,24.3,20.8,45.9,7.4,5.9,30,34.4,199,105,PHI,109,0,2021,12/26/2020,FALSE
48,265,265,45,87,0.517,11,35,0.314,25,32,0.781,10,32,42,27,5,5,16,22,126,0.623,0.58,0.402,0.368,22.7,74.4,48.3,60,4.7,8.8,13.7,100,117.4,119.2,14,22,0.8,6,13,0.667,14,16,1,3,10,13,17,1,2,5,4,44,14,1,1,1,0.762,12.4,34.7,18.8,68.7,1.8,26.2,50,34.6,149,125,HOU,126,0,1,265,265,47,102,0.461,19,45,0.422,15,23,0.652,11,34,45,27,10,5,13,20,128,0.571,0.554,0.441,0.225,25.6,77.3,51.7,57.4,9.3,9.6,10.4,100,119.2,117.4,17,30,0.8,9,16,0.563,5,6,1,4,8,11,9,2,2,5,5,44,16,0.85,0.8,1,1,27,33,30,36.6,6.3,20.7,33.3,36.1,153,122,POR,128,1,2021,12/26/2020,FALSE
49,265,265,47,102,0.461,19,45,0.422,15,23,0.652,11,34,45,27,10,5,13,20,128,0.571,0.554,0.441,0.225,25.6,77.3,51.7,57.4,9.3,9.6,10.4,100,119.2,117.4,17,30,0.8,9,16,0.563,5,6,1,4,8,11,9,2,2,5,5,44,16,0.85,0.8,1,1,27,33,30,36.6,6.3,20.7,33.3,36.1,153,122,POR,128,1,0,265,265,45,87,0.517,11,35,0.314,25,32,0.781,10,32,42,27,5,5,16,22,126,0.623,0.58,0.402,0.368,22.7,74.4,48.3,60,4.7,8.8,13.7,100,117.4,119.2,14,22,0.8,6,13,0.667,14,16,1,3,10,13,17,1,2,5,4,44,14,1,1,1,0.762,12.4,34.7,18.8,68.7,1.8,26.2,50,34.6,149,125,HOU,126,0,2021,12/26/2020,TRUE
50,240,240,41,98,0.418,11,44,0.25,10,13,0.769,10,30,40,25,8,5,11,23,103,0.497,0.474,0.449,0.133,19.6,66.7,41.7,61,7.9,7.9,9.6,100,101.6,104.6,10,21,0.6,3,8,0.429,4,5,1,4,8,12,12,2,3,7,5,26,7,0.654,0.654,1,1,46.1,40.8,24.5,60,6.5,8.5,23.9,34.4,133,114,PHO,103,0,1,240,240,39,86,0.453,5,23,0.217,23,33,0.697,15,41,56,20,4,9,18,22,106,0.527,0.483,0.267,0.384,33.3,80.4,58.3,51.3,3.9,16.7,15.2,100,104.6,101.6,7,14,0.833,3,7,0.429,7,8,1,6,10,11,7,1,2,5,4,24,8,0.872,0.833,0.75,1,30.9,37,26.6,32.8,3.1,11.6,35.7,31.5,185,106,SAC,106,1,2021,12/26/2020,FALSE
51,240,240,39,86,0.453,5,23,0.217,23,33,0.697,15,41,56,20,4,9,18,22,106,0.527,0.483,0.267,0.384,33.3,80.4,58.3,51.3,3.9,16.7,15.2,100,104.6,101.6,7,14,0.833,3,7,0.429,7,8,1,6,10,11,7,1,2,5,4,24,8,0.872,0.833,0.75,1,30.9,37,26.6,32.8,3.1,11.6,35.7,31.5,185,106,SAC,106,1,0,240,240,41,98,0.418,11,44,0.25,10,13,0.769,10,30,40,25,8,5,11,23,103,0.497,0.474,0.449,0.133,19.6,66.7,41.7,61,7.9,7.9,9.6,100,101.6,104.6,10,21,0.6,3,8,0.429,4,5,1,4,8,12,12,2,3,7,5,26,7,0.654,0.654,1,1,46.1,40.8,24.5,60,6.5,8.5,23.9,34.4,133,114,PHO,103,0,2021,12/26/2020,TRUE
